,Category,Rating,Reviews,Size,Installs,Free,Price,Avalible_age,Genres
4148,GAME,4.5,1128805,59000000.0,50000000,0,0.0,1,Arcade
4149,FAMILY,4.3,64884,37000000.0,5000000,0,0.0,0,Simulation
4150,TOOLS,4.4,8021623,37000000.0,1000000000,0,0.0,0,Tools
4151,TOOLS,4.2,857215,7900000.0,100000000,0,0.0,0,Tools
4152,GAME,3.6,2065,25000000.0,100000,0,0.0,0,Adventure
4153,COMMUNICATION,4.0,3419464,25000000.0,1000000000,0,0.0,0,Communication
4154,GAME,4.4,12683,19000000.0,1000000,0,0.0,0,Action
4155,GAME,4.6,3656,39000000.0,100000,0,0.0,0,Action
4156,TOOLS,4.5,1034,196000.0,5000,1,4.99,0,Tools
4157,SOCIAL,4.4,120,2300000.0,10000,0,0.0,1,Social
4158,PERSONALIZATION,4.2,59,8100000.0,1000,1,1.7,0,Personalization
4159,SPORTS,4.3,989344,51000000.0,50000000,0,0.0,1,Sports
4160,PRODUCTIVITY,4.6,267042,51000000.0,5000000,0,0.0,0,Productivity
4161,TOOLS,1.8,53,3400000.0,1000,1,1.49,0,Tools
4162,GAME,3.8,4116,8800000.0,100000,0,0.0,0,Action
4163,FAMILY,4.4,7715,28000000.0,500000,0,0.0,0,Simulation
4164,LIFESTYLE,3.0,4710,28000000.0,100000,0,0.0,0,Lifestyle
4165,PRODUCTIVITY,3.4,5,11000000.0,100,1,2.99,0,Productivity
4166,SPORTS,4.6,10,6100000.0,100,1,3.88,0,Sports
4167,MAPS_AND_NAVIGATION,3.7,96,14000000.0,10000,0,0.0,0,Maps & Navigation
4168,LIFESTYLE,3.0,543,94000000.0,50000,0,0.0,0,Lifestyle
4169,PERSONALIZATION,4.6,89,11000000.0,5000,1,0.99,0,Personalization
4170,PRODUCTIVITY,4.4,2728941,11000000.0,1000000000,0,0.0,0,Productivity
4171,LIFESTYLE,3.1,777,14000000.0,50000,0,0.0,0,Lifestyle
4172,TOOLS,4.3,255,1600000.0,5000,1,14.99,0,Tools
4173,PERSONALIZATION,4.3,25,15000000.0,500,1,1.49,0,Personalization
4174,TOOLS,3.8,415,2700000.0,50000,0,0.0,0,Tools
4175,LIFESTYLE,4.5,231,5700000.0,5000,1,0.99,0,Lifestyle
4176,GAME,3.6,517,47000000.0,50000,0,0.0,0,Arcade
4178,PERSONALIZATION,4.2,33,857000.0,500,1,1.49,0,Personalization
4179,HOUSE_AND_HOME,4.5,30,25000000.0,1000,0,0.0,0,House & Home
4180,TOOLS,4.2,184,1300000.0,10000,0,0.0,0,Tools
4181,TOOLS,3.3,6,1500000.0,100,1,5.99,0,Tools
4182,GAME,4.2,1485806,33000000.0,100000000,0,0.0,0,Action
4183,TOOLS,4.3,99290,3900000.0,5000000,0,0.0,0,Tools
4184,FAMILY,4.2,1960,87000000.0,100000,0,0.0,0,Simulation
4185,LIFESTYLE,3.7,41917,14000000.0,10000000,0,0.0,0,Lifestyle
4186,FAMILY,3.8,29544,10000000.0,10000000,0,0.0,0,Entertainment
4187,HEALTH_AND_FITNESS,2.9,1786,5900000.0,100000,0,0.0,0,Health & Fitness
4188,GAME,4.5,6181640,58000000.0,100000000,0,0.0,0,Arcade
4189,TOOLS,4.3,123,1900000.0,5000,0,0.0,0,Tools
4190,LIFESTYLE,4.9,145,48000000.0,5000,1,1.99,2,Lifestyle
4191,GAME,4.4,19816,57000000.0,1000000,0,0.0,0,Racing
4192,COMMUNICATION,4.4,9,51000.0,500,1,3.99,0,Communication
4193,ART_AND_DESIGN,4.4,13,4500000.0,1000,0,0.0,0,Art & Design
4194,HEALTH_AND_FITNESS,2.9,4031,8900000.0,500000,0,0.0,0,Health & Fitness
4195,DATING,4.2,46,26000000.0,10000,0,0.0,2,Dating
4196,HEALTH_AND_FITNESS,4.0,50,15000000.0,5000,0,0.0,0,Health & Fitness
4197,FAMILY,4.3,6,1500000.0,100,1,399.99,0,Entertainment
4198,COMMUNICATION,4.3,15439,2200000.0,1000000,0,0.0,0,Communication
4199,FAMILY,3.9,38,42000000.0,5000,0,0.0,0,Entertainment
4200,FAMILY,4.3,103064,5600000.0,5000000,0,0.0,0,Entertainment
4202,HEALTH_AND_FITNESS,4.0,214,8900000.0,10000,0,0.0,0,Health & Fitness
4203,GAME,4.6,4108,13000000.0,10000,1,17.99,1,Arcade
4204,FAMILY,3.7,126,13000000.0,10000,0,0.0,0,Entertainment
4205,HOUSE_AND_HOME,4.0,65914,13000000.0,10000000,0,0.0,0,House & Home
4206,PERSONALIZATION,4.6,621,5400000.0,50000,0,0.0,0,Personalization
4207,GAME,4.4,3250,27000000.0,1000000,0,0.0,0,Racing
4208,PERSONALIZATION,4.5,2,3000000.0,100,0,0.0,0,Personalization
4209,FAMILY,3.0,4,19000000.0,1000,0,0.0,0,Entertainment
4210,PRODUCTIVITY,3.1,67,8300000.000000001,10000,0,0.0,0,Productivity
4211,FAMILY,4.3,1633565,57000000.0,100000000,0,0.0,0,Entertainment
4212,PRODUCTIVITY,4.5,107,1200000.0,50000,0,0.0,0,Productivity
4213,FAMILY,4.5,681,2800000.0,50000,0,0.0,0,Education
4214,BUSINESS,4.5,176,19000000.0,10000,0,0.0,0,Business
4215,TOOLS,4.1,10426,7200000.0,1000000,0,0.0,0,Tools
4216,AUTO_AND_VEHICLES,4.6,4140,7200000.0,50000,1,1.99,0,Auto & Vehicles
4217,FAMILY,4.2,1752017,52000000.0,100000000,0,0.0,0,Entertainment
4219,GAME,3.9,178723,65000000.0,10000000,0,0.0,0,Racing
4220,GAME,3.9,2454,37000000.0,500000,0,0.0,0,Arcade
4221,TOOLS,3.9,19758,2900000.0,5000000,0,0.0,0,Tools
4222,COMMUNICATION,4.3,4785892,11000000.0,500000000,0,0.0,0,Communication
4223,FAMILY,4.2,3133,34000000.0,500000,0,0.0,0,Casual
4224,COMMUNICATION,4.2,594720,34000000.0,50000000,0,0.0,0,Communication
4225,FAMILY,3.7,7453,6500000.0,1000000,0,0.0,0,Entertainment
4226,FAMILY,2.8,4635,3900000.0,1000000,0,0.0,0,Entertainment
4227,GAME,4.4,5231553,3900000.0,100000000,0,0.0,0,Action
4228,TOOLS,4.1,8137,3900000.0,1000000,0,0.0,0,Tools
4229,FAMILY,4.4,1372013,57000000.0,100000000,0,0.0,0,Puzzle;Brain Games
4230,PHOTOGRAPHY,2.7,3032,2800000.0,500000,0,0.0,0,Photography
4231,GAME,4.7,403911,23000000.0,10000000,0,0.0,0,Card
4232,SOCIAL,4.2,1175188,23000000.0,50000000,0,0.0,2,Social
4233,GAME,4.2,249308,55000000.0,10000000,0,0.0,0,Arcade
4234,COMMUNICATION,4.1,10484169,55000000.0,1000000000,0,0.0,0,Communication
4235,GAME,4.5,3777822,75000000.0,100000000,0,0.0,0,Arcade
4236,SPORTS,4.4,29864,40000000.0,1000000,0,0.0,0,Sports
4237,FAMILY,4.0,250257,50000000.0,5000000,0,0.0,0,Simulation
4238,SOCIAL,4.2,83474,50000000.0,5000000,0,0.0,0,Social
4239,COMMUNICATION,4.1,132015,25000000.0,10000000,0,0.0,0,Communication
4240,SOCIAL,4.0,80987,25000000.0,5000000,0,0.0,1,Social
4241,ART_AND_DESIGN,4.4,295237,25000000.0,10000000,0,0.0,0,Art & Design
4242,SOCIAL,4.7,896118,6600000.0,5000000,0,0.0,0,Social
4243,GAME,4.3,421000,36000000.0,10000000,0,0.0,0,Arcade
4244,GAME,4.7,989158,75000000.0,10000000,0,0.0,0,Action
4245,SOCIAL,4.4,90082,8800000.0,1000000,0,0.0,0,Social
4246,FAMILY,4.0,83875,43000000.0,1000000,0,0.0,0,Simulation
4247,FAMILY,4.3,1838090,43000000.0,100000000,0,0.0,1,Casual
4248,GAME,4.2,307398,9900000.0,10000000,0,0.0,0,Arcade
4249,GAME,4.4,4637439,96000000.0,100000000,0,0.0,1,Arcade
4250,TOOLS,4.6,2176,953000.0,100000,0,0.0,0,Tools
4251,FAMILY,3.3,162,9000000.0,10000,0,0.0,1,Entertainment
4252,GAME,4.5,547644,23000000.0,50000000,0,0.0,1,Action
4253,HEALTH_AND_FITNESS,2.3,74,2600000.0,10000,0,0.0,0,Health & Fitness
4254,FAMILY,4.2,56259,23000000.0,10000000,0,0.0,0,Casual
4255,FAMILY,4.1,705805,35000000.0,50000000,0,0.0,0,Entertainment
4257,FAMILY,4.4,2122705,49000000.0,100000000,0,0.0,0,Puzzle
4258,SOCIAL,3.2,185,4700000.0,10000,0,0.0,1,Social
4259,FAMILY,3.5,339,4700000.0,100000,0,0.0,0,Entertainment
4260,FAMILY,4.6,61264,43000000.0,1000000,1,0.99,0,Puzzle
4261,FAMILY,4.3,1329008,97000000.0,50000000,0,0.0,0,Racing;Action & Adventure
4262,FAMILY,4.1,405824,97000000.0,10000000,0,0.0,0,Entertainment
4263,PERSONALIZATION,4.1,8,3100000.0,1000,0,0.0,0,Personalization
4264,PERSONALIZATION,4.1,797,6700000.0,50000,0,0.0,0,Personalization
4266,FAMILY,4.7,36,7100000.0,1000,0,0.0,0,Entertainment
4267,TOOLS,3.5,81747,9100000.0,10000000,0,0.0,0,Tools
4268,FAMILY,3.9,28,98000000.0,1000,0,0.0,0,Entertainment
4271,GAME,4.1,609,13000000.0,10000,0,0.0,0,Action
4272,FAMILY,4.7,17,2400000.0,1000,0,0.0,0,Puzzle
4274,FAMILY,4.6,7,7300000.0,1000,0,0.0,2,Entertainment
4275,PERSONALIZATION,4.5,164,33000000.0,10000,0,0.0,0,Personalization
4276,PERSONALIZATION,4.7,98,3400000.0,10000,0,0.0,0,Personalization
4277,PERSONALIZATION,4.9,934,3800000.0,10000,0,0.0,0,Personalization
4279,COMMUNICATION,4.3,2451136,3800000.0,100000000,0,0.0,1,Communication
4280,HEALTH_AND_FITNESS,4.1,290,40000000.0,50000,0,0.0,1,Health & Fitness
4281,SHOPPING,4.4,9140,14000000.0,500000,0,0.0,0,Shopping
4282,COMMUNICATION,4.2,1603,14000000.0,10000,1,4.99,0,Communication
4283,COMMUNICATION,4.1,1760,14000000.0,100000,0,0.0,0,Communication
4284,PHOTOGRAPHY,4.6,1656808,14000000.0,50000000,0,0.0,0,Photography
4285,GAME,4.3,1017408,34000000.0,10000000,0,0.0,1,Adventure
4286,FAMILY,4.4,1185,40000000.0,100000,0,0.0,0,Educational;Education
4287,FINANCE,4.4,124324,40000000.0,10000000,0,0.0,0,Finance
4288,PERSONALIZATION,4.5,14,11000000.0,1000,0,0.0,0,Personalization
4289,SOCIAL,4.6,4046,63000000.0,100000,0,0.0,1,Social
4290,TOOLS,4.8,1955,14000000.0,100000,0,0.0,0,Tools
4291,FAMILY,4.3,1065,61000000.0,100000,0,0.0,0,Educational;Education
4292,SOCIAL,4.8,19047,63000000.0,100000,0,0.0,1,Social
4293,FAMILY,4.8,16,8900000.0,500,1,1.99,0,Entertainment
4294,TOOLS,3.7,43,10000000.0,5000,0,0.0,2,Tools
4295,FAMILY,4.1,9019,44000000.0,1000000,0,0.0,0,Casual;Education
4296,FAMILY,3.7,4444,10000000.0,500000,0,0.0,0,Entertainment
4297,FAMILY,4.2,6418,59000000.0,100000,0,0.0,0,Casual
4298,FAMILY,4.5,39,7400000.0,1000,0,0.0,0,Entertainment
4299,FAMILY,4.6,28,23000000.0,1000,1,1.99,0,Education;Education
4300,VIDEO_PLAYERS,4.5,712737,50000000.0,10000000,0,0.0,0,Video Players & Editors
4301,FAMILY,4.7,21,44000000.0,1000,1,5.99,0,Education;Education
4302,COMMUNICATION,4.3,2546549,44000000.0,100000000,0,0.0,0,Communication
4304,FAMILY,4.9,55,40000000.0,1000,0,0.0,0,Puzzle
4305,GAME,4.4,2351,62000000.0,100000,0,0.0,0,Music
4306,FAMILY,4.6,60,2100000.0,10000,0,0.0,0,Education
4309,LIFESTYLE,4.0,42,26000000.0,5000,0,0.0,0,Lifestyle
4310,FAMILY,4.8,39,3600000.0,1000,0,0.0,0,Education
4311,FAMILY,4.3,159,13000000.0,10000,0,0.0,0,Education;Education
4312,COMMUNICATION,4.4,64,4500000.0,5000,0,0.0,1,Communication
4313,FAMILY,4.2,11263,35000000.0,1000000,0,0.0,0,Entertainment;Music & Video
4314,GAME,4.6,4304,71000000.0,100000,0,0.0,0,Music
4316,FAMILY,4.8,17,23000000.0,100,1,3.99,2,Entertainment
4317,FAMILY,4.0,369,3500000.0,10000,0,0.0,0,Entertainment
4318,FAMILY,4.3,264,60000000.0,10000,0,0.0,0,Education
4319,GAME,4.7,703,40000000.0,10000,0,0.0,1,Word
4320,SOCIAL,4.5,456866,40000000.0,10000000,0,0.0,1,Social
4321,GAME,4.6,2694969,78000000.0,100000000,0,0.0,0,Action
4322,SHOPPING,4.5,972256,20000000.0,50000000,0,0.0,1,Shopping
4323,GAME,4.3,696019,20000000.0,50000000,0,0.0,1,Arcade
4324,LIFESTYLE,4.0,45224,49000000.0,5000000,0,0.0,0,Lifestyle
4325,FAMILY,4.2,357049,40000000.0,50000000,0,0.0,0,Puzzle
4326,FAMILY,4.0,576210,48000000.0,50000000,0,0.0,0,Casual
4327,GAME,4.5,2308916,87000000.0,10000000,0,0.0,1,Action
4328,PERSONALIZATION,4.0,6263,20000000.0,500000,0,0.0,0,Personalization
4329,FAMILY,4.1,1111915,50000000.0,100000000,0,0.0,0,Entertainment
4330,FAMILY,4.6,67410,865000.0,1000000,0,0.0,0,Entertainment
4331,FAMILY,3.1,306,2900000.0,50000,0,0.0,0,Simulation
4332,SOCIAL,4.9,5677,67000000.0,50000,0,0.0,1,Social
4333,PRODUCTIVITY,4.5,2965,2400000.0,100000,0,0.0,0,Productivity
4334,FAMILY,4.0,155276,61000000.0,10000000,0,0.0,0,Role Playing;Pretend Play
4335,PRODUCTIVITY,4.0,11535,6800000.0,1000000,0,0.0,0,Productivity
4336,PERSONALIZATION,3.6,5525,2600000.0,500000,0,0.0,0,Personalization
4337,FAMILY,4.5,4251,13000000.0,1000000,0,0.0,0,Education
4338,GAME,4.2,1185148,29000000.0,100000000,0,0.0,0,Arcade
4339,GAME,4.3,90415,84000000.0,10000000,0,0.0,0,Arcade
4340,PERSONALIZATION,3.9,2852,5400000.0,100000,0,0.0,0,Personalization
4341,PERSONALIZATION,4.3,1734,2800000.0,100000,0,0.0,2,Personalization
4342,SHOPPING,4.3,85,2900000.0,50000,0,0.0,0,Shopping
4343,FAMILY,4.4,222308,6900000.0,10000000,0,0.0,0,Entertainment
4344,FAMILY,4.3,556659,46000000.0,10000000,0,0.0,0,Entertainment
4345,FAMILY,4.4,499,27000000.0,100000,0,0.0,0,Education
4346,PRODUCTIVITY,4.3,1827212,27000000.0,50000000,0,0.0,0,Productivity
4347,FAMILY,4.5,2375336,27000000.0,10000000,1,6.99,1,Arcade;Action & Adventure
4348,VIDEO_PLAYERS,4.4,953894,37000000.0,10000000,0,0.0,0,Video Players & Editors
4349,FAMILY,3.5,31538,82000000.0,1000000,0,0.0,1,Role Playing
4350,BUSINESS,4.4,236,44000000.0,10000,0,0.0,0,Business
4351,PERSONALIZATION,4.4,37234,7300000.0,1000000,0,0.0,0,Personalization
4352,VIDEO_PLAYERS,4.5,58820,37000000.0,1000000,0,0.0,0,Video Players & Editors
4353,PHOTOGRAPHY,4.4,758780,53000000.0,50000000,0,0.0,0,Photography
4354,GAME,4.4,596,44000000.0,100000,0,0.0,0,Arcade
4355,PRODUCTIVITY,4.0,549214,44000000.0,50000000,0,0.0,0,Productivity
4356,TOOLS,3.9,84,24000000.0,10000,0,0.0,0,Tools
4357,GAME,3.9,1202,34000000.0,100000,0,0.0,0,Racing
4358,PRODUCTIVITY,4.3,184,34000000.0,1000,1,2.99,0,Productivity
4359,NEWS_AND_MAGAZINES,4.9,198,9100000.0,10000,0,0.0,0,News & Magazines
4360,GAME,3.7,303,38000000.0,100000,0,0.0,0,Arcade
4361,VIDEO_PLAYERS,3.3,30,15000000.0,5000,0,0.0,0,Video Players & Editors
4362,LIFESTYLE,3.8,718,26000000.0,10000,1,399.99,0,Lifestyle
4363,GAME,3.5,901,63000000.0,50000,0,0.0,0,Adventure
4364,TOOLS,4.2,38,251000.0,5000,0,0.0,0,Tools
4365,VIDEO_PLAYERS,4.5,6469179,251000.0,500000000,0,0.0,0,Video Players & Editors
4366,COMMUNICATION,3.5,400,4200000.0,100000,0,0.0,0,Communication
4367,LIFESTYLE,3.6,275,7300000.0,10000,1,400.0,0,Lifestyle
4368,HEALTH_AND_FITNESS,4.6,71266,49000000.0,1000000,0,0.0,0,Health & Fitness
4369,COMMUNICATION,3.9,167229,9700000.0,10000000,0,0.0,0,Communication
4370,TOOLS,4.2,2803,1400000.0,100000,0,0.0,0,Tools
4371,PERSONALIZATION,4.2,202,4900000.0,10000,0,0.0,0,Personalization
4372,FINANCE,4.0,142,6200000.0,10000,0,0.0,0,Finance
4373,COMMUNICATION,3.2,559,6000000.0,10000,0,0.0,0,Communication
4374,MEDICAL,4.6,15537,6000000.0,100000,0,0.0,0,Medical
4375,MEDICAL,2.4,102,1200000.0,10000,0,0.0,0,Medical
4376,AUTO_AND_VEHICLES,4.5,189,16000000.0,10000,0,0.0,0,Auto & Vehicles
4377,GAME,4.1,234606,59000000.0,10000000,0,0.0,0,Action
4378,PERSONALIZATION,4.2,128,7700000.0,10000,0,0.0,0,Personalization
4379,FAMILY,3.7,10035,30000000.0,1000000,0,0.0,1,Simulation
4380,PERSONALIZATION,4.3,2538,6400000.0,100000,1,2.99,0,Personalization
4381,GAME,4.2,156862,64000000.0,5000000,0,0.0,1,Action
4382,GAME,4.1,63680,46000000.0,1000000,0,0.0,1,Adventure
4383,FAMILY,3.9,19727,76000000.0,1000000,0,0.0,1,Simulation
4384,GAME,3.8,4719,54000000.0,500000,0,0.0,0,Action
4385,PERSONALIZATION,4.4,32597,8400000.0,1000000,0,0.0,0,Personalization
4386,LIFESTYLE,3.4,552,22000000.0,10000,0,0.0,0,Lifestyle
4387,GAME,4.0,166033,23000000.0,10000000,0,0.0,1,Arcade
4388,PRODUCTIVITY,4.4,253,8199999.999999999,10000,0,0.0,0,Productivity
4389,COMMUNICATION,3.3,960,3800000.0,50000,0,0.0,0,Communication
4390,GAME,4.8,133180,54000000.0,1000000,0,0.0,1,Arcade
4391,GAME,4.5,413,9100000.0,1000,1,4.99,0,Adventure
4392,SHOPPING,3.4,620,40000000.0,100000,0,0.0,0,Shopping
4393,FAMILY,4.3,817,28000000.0,100000,0,0.0,0,Educational
4394,PRODUCTIVITY,4.3,369,11000000.0,10000,0,0.0,0,Productivity
4395,FAMILY,4.1,313,34000000.0,5000,1,2.99,1,Strategy
4396,GAME,4.0,37789,58000000.0,1000000,0,0.0,1,Adventure
4397,FAMILY,4.4,3570,21000000.0,100000,1,2.99,1,Strategy
4398,FAMILY,3.8,48929,45000000.0,5000000,0,0.0,0,Educational;Education
4399,FAMILY,4.4,89947,22000000.0,5000000,0,0.0,1,Strategy
4400,GAME,3.8,466,28000000.0,10000,1,0.99,0,Arcade
4401,GAME,4.2,30630,17000000.0,1000000,0,0.0,0,Racing
4402,FAMILY,3.8,7462,31000000.0,1000000,0,0.0,0,Education;Music & Video
4403,PERSONALIZATION,4.8,133,59000000.0,1000,1,2.49,0,Personalization
4404,FAMILY,4.7,8600,91000000.0,500000,0,0.0,0,Puzzle
4405,FAMILY,4.3,923,91000000.0,10000,1,2.99,0,Strategy
4406,LIFESTYLE,3.5,292,20000000.0,50000,0,0.0,0,Lifestyle
4407,GAME,3.9,29505,69000000.0,1000000,0,0.0,0,Word
4408,FAMILY,4.2,106,71000000.0,50000,0,0.0,0,Simulation
4409,GAME,4.6,169,13000000.0,1000,1,0.99,0,Card
4410,GAME,4.7,6187,33000000.0,100000,0,0.0,1,Casino
4411,FAMILY,4.5,659,3300000.0,10000,1,3.99,0,Strategy
4412,VIDEO_PLAYERS,3.8,3965,6400000.0,100000,0,0.0,0,Video Players & Editors
4413,FAMILY,4.5,4656,20000000.0,100000,1,2.99,1,Strategy
4414,GAME,3.7,80,7600000.0,10000,0,0.0,0,Trivia
4415,FAMILY,3.5,205,62000000.0,50000,0,0.0,0,Educational;Education
4416,GAME,4.1,155,32000000.0,1000,1,2.49,0,Arcade
4417,GAME,3.9,168,49000000.0,5000,1,1.99,1,Arcade
4418,FAMILY,4.1,413,930000.0,10000,0,0.0,0,Puzzle
4419,GAME,4.6,1475,34000000.0,10000,1,4.99,1,Action
4420,FAMILY,4.4,148826,49000000.0,1000000,0,0.0,1,Role Playing
4421,COMMUNICATION,4.5,5150801,49000000.0,100000000,0,0.0,0,Communication
4422,COMMUNICATION,4.4,2473795,49000000.0,100000000,0,0.0,0,Communication
4423,PERSONALIZATION,4.6,354,24000000.0,10000,1,0.99,0,Personalization
4424,FAMILY,4.0,1699,72000000.0,100000,0,0.0,0,Entertainment;Music & Video
4425,TOOLS,4.4,11393,8700000.0,1000000,0,0.0,0,Tools
4426,COMMUNICATION,4.4,401530,8700000.0,10000000,0,0.0,0,Communication
4427,FAMILY,4.4,925,40000000.0,10000,1,1.99,0,Casual
4428,PRODUCTIVITY,4.0,736,6800000.0,50000,0,0.0,0,Productivity
4429,FAMILY,3.8,45,47000000.0,10000,1,2.49,0,Entertainment
4430,SHOPPING,3.9,671,3600000.0,100000,0,0.0,0,Shopping
4432,TOOLS,3.7,274,26000000.0,50000,0,0.0,0,Tools
4433,SPORTS,4.2,6,1300000.0,100,1,3.02,0,Sports
4434,GAME,4.1,140,45000000.0,50000,0,0.0,2,Card
4435,PRODUCTIVITY,4.3,30443,540000.0,1000000,0,0.0,0,Productivity
4436,BOOKS_AND_REFERENCE,4.3,22401,4600000.0,500000,0,0.0,0,Books & Reference
4437,PERSONALIZATION,4.1,324,313000.0,5000,1,6.99,0,Personalization
4438,PERSONALIZATION,4.4,14832,8600000.0,1000000,0,0.0,0,Personalization
4439,LIFESTYLE,3.8,1140,746000.0,100000,0,0.0,0,Lifestyle
4440,TOOLS,4.3,2059,10000000.0,100000,0,0.0,0,Tools
4441,DATING,4.4,59,38000000.0,5000,0,0.0,0,Dating
4442,SOCIAL,3.8,826,5100000.0,500000,0,0.0,1,Social
4443,PHOTOGRAPHY,4.5,180697,6100000.0,10000000,0,0.0,0,Photography
4444,FAMILY,3.8,589,28000000.0,100000,0,0.0,0,Education
4445,TOOLS,3.9,145,5200000.0,50000,0,0.0,0,Tools
4446,GAME,4.0,428268,22000000.0,10000000,0,0.0,0,Action
4447,COMMUNICATION,4.3,298041,22000000.0,10000000,0,0.0,0,Communication
4448,PHOTOGRAPHY,4.5,7590099,34000000.0,100000000,0,0.0,1,Photography
4449,PERSONALIZATION,4.4,38,51000000.0,1000,0,0.0,0,Personalization
4450,PERSONALIZATION,4.6,29,39000000.0,100,1,1.99,0,Personalization
4452,PERSONALIZATION,5.0,4,12000000.0,100,1,0.99,0,Personalization
4454,TOOLS,4.4,2026,7500000.0,100000,0,0.0,0,Tools
4455,SOCIAL,4.2,86956,24000000.0,1000000,0,0.0,2,Social
4456,PERSONALIZATION,4.0,13,19000000.0,100,1,0.99,0,Personalization
4458,PERSONALIZATION,4.2,35,5200000.0,500,1,1.49,0,Personalization
4460,PERSONALIZATION,4.6,5,4500000.0,100,1,1.49,0,Personalization
4461,TOOLS,4.1,1129,1700000.0,10000,1,0.99,0,Tools
4463,PERSONALIZATION,3.9,35,6300000.0,5000,0,0.0,0,Personalization
4464,PHOTOGRAPHY,4.6,108002,6300000.0,10000000,0,0.0,0,Photography
4466,PERSONALIZATION,4.4,8,6200000.0,100,1,1.49,0,Personalization
4467,PERSONALIZATION,3.9,213,28000000.0,10000,0,0.0,0,Personalization
4468,PERSONALIZATION,4.6,5,4300000.0,100,1,1.49,0,Personalization
4469,PERSONALIZATION,4.5,216,5700000.0,50000,0,0.0,0,Personalization
4470,PERSONALIZATION,3.0,12,4900000.0,500,0,0.0,0,Personalization
4472,PERSONALIZATION,3.6,53,2000000.0,5000,0,0.0,0,Personalization
4473,PERSONALIZATION,4.4,147,16000000.0,10000,0,0.0,0,Personalization
4474,PERSONALIZATION,4.6,3062845,7400000.0,100000000,0,0.0,0,Personalization
4476,TOOLS,4.3,1162,7300000.0,100000,0,0.0,0,Tools
4477,PERSONALIZATION,5.0,1,60000000.0,100,1,0.99,0,Personalization
4478,PERSONALIZATION,4.5,16,3700000.0,1000,0,0.0,0,Personalization
4479,PERSONALIZATION,4.1,169,24000000.0,10000,0,0.0,0,Personalization
4480,PERSONALIZATION,4.1,720,10000000.0,100000,0,0.0,0,Personalization
4481,PERSONALIZATION,4.5,61,7500000.0,10000,0,0.0,0,Personalization
4483,PERSONALIZATION,4.8,24,3600000.0,1000,0,0.0,0,Personalization
4484,TOOLS,4.5,502,2000000.0,10000,0,0.0,0,Tools
4486,TOOLS,4.0,164,2300000.0,10000,0,0.0,0,Tools
4487,PERSONALIZATION,4.8,18,16000000.0,5000,1,1.49,0,Personalization
4488,COMMUNICATION,3.7,21,20000000.0,500,1,0.99,0,Communication
4491,NEWS_AND_MAGAZINES,4.7,143,26000000.0,5000,1,0.99,2,News & Magazines
4492,GAME,2.7,1486,14000000.0,100000,0,0.0,0,Trivia
4493,LIFESTYLE,2.9,6627,18000000.0,500000,0,0.0,0,Lifestyle
4494,FAMILY,4.2,69126,60000000.0,1000000,0,0.0,0,Puzzle
4495,PRODUCTIVITY,4.4,3031,60000000.0,500000,0,0.0,0,Productivity
4496,PERSONALIZATION,4.2,4383,7100000.0,500000,0,0.0,1,Personalization
4497,BUSINESS,3.4,24,7100000.0,10000,0,0.0,0,Business
4498,LIFESTYLE,2.6,680,60000000.0,50000,0,0.0,0,Lifestyle
4499,FAMILY,4.1,24668,40000000.0,1000000,0,0.0,0,Simulation
4500,GAME,4.3,13788,55000000.0,1000000,0,0.0,0,Arcade
4501,SOCIAL,4.5,313403,55000000.0,10000000,0,0.0,1,Social
4502,GAME,4.2,26893,20000000.0,1000000,0,0.0,1,Arcade
4503,FAMILY,4.4,591411,19000000.0,10000000,0,0.0,1,Entertainment
4505,PRODUCTIVITY,4.0,2194,17000000.0,500000,0,0.0,0,Productivity
4506,COMICS,4.4,2012,3600000.0,100000,0,0.0,0,Comics
4507,FAMILY,4.1,41,4500000.0,1000,0,0.0,0,Entertainment
4508,FAMILY,4.8,4,3600000.0,100,1,1.49,1,Entertainment
4509,VIDEO_PLAYERS,2.2,32,33000000.0,5000,0,0.0,0,Video Players & Editors
4510,FAMILY,3.8,156,43000000.0,10000,0,0.0,0,Education;Education
4511,TOOLS,3.1,657,21000000.0,100000,0,0.0,0,Tools
4512,PHOTOGRAPHY,3.1,133,2300000.0,10000,0,0.0,0,Photography
4513,TOOLS,3.8,4264,14000000.0,500000,0,0.0,0,Tools
4514,MAPS_AND_NAVIGATION,3.8,114,19000000.0,10000,0,0.0,0,Maps & Navigation
4515,GAME,4.3,21107,95000000.0,100000,0,0.0,0,Music
4516,TOOLS,3.6,3642,29000000.0,100000,0,0.0,0,Tools
4517,TOOLS,4.0,495971,2700000.0,50000000,0,0.0,0,Tools
4518,COMMUNICATION,4.4,697939,2700000.0,10000000,0,0.0,0,Communication
4519,BUSINESS,4.6,60,2700000.0,1000,0,0.0,0,Business
4521,TOOLS,4.5,2,3900000.0,50,1,1.76,0,Tools
4522,FOOD_AND_DRINK,1.8,17,3100000.0,10000,0,0.0,0,Food & Drink
4523,FINANCE,4.7,460,12000000.0,10000,0,0.0,0,Finance
4524,FAMILY,3.9,159,39000000.0,5000,0,0.0,0,Education
4525,MAPS_AND_NAVIGATION,4.4,75,26000000.0,5000,0,0.0,0,Maps & Navigation
4526,TOOLS,3.6,7357,19000000.0,100000,0,0.0,0,Tools
4527,FAMILY,4.5,4443407,67000000.0,100000000,0,0.0,1,Adventure;Action & Adventure
